1548386,26109,https://www.rakumachi.jp/data/images/property/01/57/93/49/41887587_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/16/24/27/41887588_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/32/16/11/41887589_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/17/00/55/41887590_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/50/53/74/41887591_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/02/08/91/41887592_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/24/26/42/41887593_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/67/80/86/41887594_x4y4.jpg,ixioH0758オーナーチェンジ！利回り12％,京都府京都市伏見区深草フチ町地図を見る,近鉄京都線竹田駅徒歩12分,400万円,12.00%,"480,000円(40,000円/月)",木造,2階建て,1975年05月（築44年）,36.00㎡,3K,,,30.60㎡公簿,所有権,,宅地,市街化区域,第一種住居地域,60%,200%,,,賃貸中（満室）,相談,2019/02/25,2018/11/27,,H0758,,仲介
1547643,26109,https://www.rakumachi.jp/data/images/property/03/50/68/93/42259335_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/77/50/89/42259336_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/05/61/13/42259337_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/15/02/20/42259338_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/37/96/52/42259339_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/98/54/74/42259340_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/75/05/11/42259341_x4y4.jpg,THEGARNETSUITERESIDENCE深草,京都府京都市伏見区深草直違橋8丁目231-1地図を見る,京阪本線深草駅徒歩7分,1億4500万円,6.02%,"8,737,000円(728,083円/月)",RC造,3階建て,2019年06月（新築）,291.93㎡,1K×11戸,11戸,無,130.40㎡公簿,所有権,,宅地,市街化区域,近隣商業地域,80%,200%,不要,西側接道約6.47ｍ,未完成,相談,2018/12/26,2018/12/14,00565,,弊社にて管理契約頂きます。利回りは更新料も含めています。,売主
1547147,26109,,京阪本線『伏見稲荷』駅1分1億5000万円2.97％,京都府京都市伏見区深草一ノ坪町地図を見る,京阪本線伏見稲荷駅徒歩1分JR奈良線稲荷駅徒歩3分,1億5000万円,2.97%,"4,468,000円(372,333円/月)",鉄骨造,3階建て,1999年01月（築21年）,186.48㎡,,,,66.01㎡公簿,所有権,,宅地,,近隣商業地域,80%,200%,,公道南7.20m,賃貸中,相談,2019/02/24,2018/11/26,,,,仲介
1547131,26109,,近鉄京都線『桃山御陵前』駅2分2億7000万円5.8％,京都府京都市伏見区桃山町松平筑前地図を見る,近鉄京都線桃山御陵前駅徒歩2分,2億7000万円,5.80%,"15,666,000円(1,305,500円/月)",RC造,6階建て,1997年03月（築22年）,644.78㎡,,,有り8台可,216.39㎡公簿,所有権,,宅地,市街化区域,近隣商業地域,80%,300%,,,賃貸中,相談,2019/02/24,2018/11/26,,,,仲介1544788,26109,,京阪本線『淀』駅4分5億9800万円5.48％,京都府京都市伏見区淀池上町地図を見る,京阪本線淀駅徒歩4分,5億9800万円,5.48%,,RC造,3階建て,1993年01月（築27年）,913.65㎡,,,,2849.71㎡公簿,所有権,,宅地,市街化区域,近隣商業地域,80%,300%,,公道西13.20m,賃貸中,相談,2019/02/21,2018/11/23,,,,仲介
1544253,26109,https://www.rakumachi.jp/data/images/property/07/15/51/84/41780863_x4y4.jpg,ixioH0466オーナーチェンジ利回り約10.5％,京都府京都市伏見区淀生津町地図を見る,京阪本線淀駅バス8分,680万円,10.58%,"720,000円(60,000円/月)",木造,2階建て,1979年10月（築40年）,76.90㎡,4DK,,有,70.80㎡公簿,所有権,,宅地,市街化区域,準工業地域,60%,200%,,公道西3.45m,賃貸中（満室）,相談,2019/02/20,2018/11/22,,H0466,,仲介
1542856,26109,https://www.rakumachi.jp/data/images/property/02/91/98/46/41741292_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/47/04/22/41741293_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/91/18/14/41741294_x4y4.jpg;https://www.rakumachi.jp/data/images/property/04/24/03/30/41741295_x4y4.jpg;https://www.rakumachi.jp/data/images/property/05/32/96/93/41741296_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/99/96/22/41741297_x4y4.jpg;https://www.rakumachi.jp/data/images/property/05/47/59/44/41741298_x4y4.jpg;https://www.rakumachi.jp/data/images/property/04/08/22/91/41741299_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/88/72/87/41741300_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/60/19/56/41741301_x4y4.jpg,オーナーズルーム付の一棟収益マンション♪３ＷＡＹアクセス！,京都府京都市伏見区桃山町遠山67-3地図を見る,京阪宇治線六地蔵駅徒歩6分京都地下鉄東西線六地蔵駅徒歩8分JR奈良線六地蔵駅徒歩9分,6480万円,7.36%,"4,773,333円(397,777円/月)",RC造,3階建て,1991年03月（築28年）,425.60㎡,4LDK×1戸店舗×2戸,3戸,駐車場2台,189.66㎡公簿,所有権,,宅地,市街化区域,近隣商業地域,80%,300%,,公道東12.00m公道南4.70m,賃貸中,相談,2019/02/18,2018/11/20,,,,一般媒介
1542320,26109,https://www.rakumachi.jp/data/images/property/05/20/53/54/41777462_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/99/72/81/41777463_x4y4.jpg;https://www.rakumachi.jp/data/images/property/05/59/77/53/41777464_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/94/83/22/41777465_x4y4.jpg,プレシャス五番館,京都府京都市伏見区桃山井伊揚部東町地図を見る,京阪本線丹波橋駅徒歩6分近鉄京都線近鉄丹波橋駅徒歩7分,1億2600万円,5.19%,"6,540,000円(545,000円/月)",鉄骨造,3階建て,2015年05月（築4年）,73.36㎡,1K×9戸,9戸,,122.95㎡公簿,所有権,20.00㎡,宅地,,第二種住居地域,60%,300%,,公道南6.00m公道東20.00m私道北側約2.9m,賃貸中（満室）,相談,2019/02/18,2018/11/22,,,※建ぺい率は角地緩和の適用で70%※土地有効面積約92.95㎡道路負担約20㎡(セットバック約5.5㎡含む)※建物建築図面による面積敷地面積107.91㎡建築面積73.37㎡建ぺい率68.00%延床面積168.18㎡容積率155.86%※検査済証有,仲介
1542296,26109,https://www.rakumachi.jp/data/images/property/09/58/58/60/41777513_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/57/57/96/41777514_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/39/94/19/41777515_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/08/80/16/41777516_x4y4.jpg,プレシャス七番館,京都府京都市伏見区両替町十五丁目、京町十丁目地図を見る,近鉄京都線伏見駅徒歩5分京阪本線丹波橋駅徒歩9分,1億6800万円,5.09%,"8,558,880円(713,240円/月)",鉄骨造,3階建て,2017年03月（築2年）,114.94㎡,1K×12戸,12戸,3台,190.55㎡公簿,所有権,,宅地,,準工業地域,80%,300%,,公道西5.00m,賃貸中（満室）,相談,2019/02/18,2018/11/22,,,※検査済証有,仲介
1539096,26109,https://www.rakumachi.jp/data/images/property/09/69/81/30/41652330_x4y4.jpg,ネヴェルデラフ,京都府京都市伏見区深草ヲカヤ町33−3地図を見る,京都市営烏丸線くいな橋駅徒歩7分,2億円,7.27%,"14,548,800円(1,212,400円/月)",鉄骨造,4階建て,1994年01月（築26年）,493.16㎡,,,,185.38㎡公簿,所有権,24.80㎡,宅地,市街化区域,近隣商業地域,80%,300%,不要,公道南16.00m公道東5.00m,賃貸中,相談,2019/02/14,2018/11/16,,,,仲介
1538726,26109,https://www.rakumachi.jp/data/images/property/02/07/57/28/41648493_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/35/29/54/41648494_x4y4.jpg,★☆★これから不動産投資を始められる方♪利回り１４．８５％,京都府京都市伏見区向島本丸町地図を見る,京阪宇治線観月橋駅徒歩10分,1600万円,14.85%,"2,376,000円(198,000円/月)",木造,2階建て,1966年03月（築53年）,216.84㎡,2K×8戸,8戸,,178.51㎡公簿,所有権,,宅地,,,60%,200%,,,賃貸中,相談,2019/02/14,2018/11/16,,,,仲介
1537058,26109,https://www.rakumachi.jp/data/images/property/01/05/12/42/41593408_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/80/00/95/41593409_x4y4.jpg,京都市伏見区賃貸中仲介,京都府京都市伏見区深草大亀谷西寺町地図を見る,JR奈良線ＪＲ藤森駅徒歩6分,1720万円,11.16%,"1,920,000円(160,000円/月)",木造,2階建て,1985年11月（築34年）,152.81㎡,1R×4戸、2LDK,4戸,,120.08㎡実測,所有権,,宅地,市街化区域,第一種低層住居専用地域,50%,80%,不要,,賃貸中,相談,2019/01/26,2018/12/26,,000000182515582,,仲介
1536860,26109,https://www.rakumachi.jp/data/images/property/05/94/40/44/41590668_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/55/52/44/41590669_x4y4.jpg,●×●最寄り駅徒歩6分×土地面積約36坪,京都府京都市伏見区深草大亀谷西寺町地図を見る,JR奈良線ＪＲ藤森駅徒歩6分,1720万円,11.16%,"1,920,000円(160,000円/月)",その他,,1985年11月（築34年）,152.81㎡,,,,120.08㎡公簿,所有権,,,,,,,,,賃貸中,相談,2019/02/11,2018/11/13,,,,仲介
1536599,26109,https://www.rakumachi.jp/data/images/property/09/83/50/71/41588443_x4y4.jpg,【現況満室】平成６年築■7.16％■その他収入あり,京都府京都市伏見区上板橋町地図を見る,京阪本線丹波橋駅徒歩9分近鉄京都線伏見駅徒歩7分,4500万円,7.16%,"3,225,616円(268,801円/月)",鉄骨造,3階建て,1994年07月（築25年）,121.49㎡,,7戸,,75.45㎡公簿,所有権,,,,第一種住居地域,60%,200%,,公道西6.00m,賃貸中（満室）,相談,2019/02/11,2018/11/13,,,,仲介
1536597,26109,https://www.rakumachi.jp/data/images/property/08/97/73/12/41588415_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/14/34/16/41588416_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/74/17/31/41588417_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/50/91/67/41588418_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/53/39/18/41588419_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/77/10/02/41588420_x4y4.jpg,"◆現在満室◆伏見区27,000万円5.58％一棟収益",京都府京都市伏見区桃山町松平筑前地図を見る,近鉄京都線桃山御陵前駅徒歩3分京阪本線伏見稲荷駅徒歩4分JR奈良線桃山駅徒歩4分,2億7000万円,5.58%,"15,066,000円(1,255,500円/月)",RC造,6階建て,1997年03月（築22年）,644.78㎡,事務所×1,18戸,8台,216.39㎡公簿,所有権,,,,近隣商業地域,80%,300%,,公道西16.00m,賃貸中（満室）,相談,2019/02/11,2018/11/13,,,,仲介
1536081,26109,https://www.rakumachi.jp/data/images/property/05/14/83/67/41571385_x4y4.jpg,京都市伏見区賃貸中仲介,京都府京都市伏見区桃山南大島町地図を見る,京阪宇治線桃山南口駅徒歩7分京阪宇治線観月橋駅徒歩9分,2560万円,8.35%,"2,139,000円(178,250円/月)",鉄骨造,3階建て,1980年01月（築40年）,162.52㎡,1R×7戸,7戸,,78.66㎡公簿,所有権,,宅地,市街化区域,第一種中高層住居専用地域,60%,200%,不要,公道西13.80m公道南6.00m一方,賃貸中,相談,2019/01/26,2018/12/26,,000000182512230,,仲介
1535227,26109,https://www.rakumachi.jp/data/images/property/07/03/02/54/41593478_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/78/27/07/41593479_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/54/09/84/41593480_x4y4.jpg;https://www.rakumachi.jp/data/images/property/05/95/63/03/41593481_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/97/73/93/41593482_x4y4.jpg;https://www.rakumachi.jp/data/images/property/04/82/53/13/41593483_x4y4.jpg;https://www.rakumachi.jp/data/images/property/04/76/31/36/41593484_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/97/23/81/41593485_x4y4.jpg,★六地蔵３WAYアクセス★RC収益★検済有★,京都府京都市伏見区桃山町遠山地図を見る,京阪宇治線六地蔵駅徒歩5分京都地下鉄東西線六地蔵駅徒歩8分JR奈良線六地蔵駅徒歩8分,6480万円,7.12%,"4,620,000円(385,000円/月)",RC造,3階建て,1989年03月（築30年）,425.60㎡,事務所×2戸,3戸,有（１台）,189.66㎡公簿,所有権,,宅地,市街化区域,近隣商業地域,80%,300%,,公道東12.00m私道南4.00m,賃貸中,相談,2019/03/14,2018/12/14,,3047,,一般媒介
1535135,26109,https://www.rakumachi.jp/data/images/property/08/35/04/71/41548566_x4y4.jpg,京都市伏見区賃貸中仲介,京都府京都市伏見区小栗栖森本町地図を見る,京都地下鉄東西線石田駅徒歩8分,1300万円,7.38%,"960,000円(80,000円/月)",木造,2階建て,1980年04月（築39年）,81.74㎡,3DK×1戸,1戸,,67.94㎡実測,所有権,,宅地,市街化区域,第二種中高層住居専用地域,60%,200%,不要,公道南8.00m一方,賃貸中,相談,2019/01/26,2018/12/26,,000000182510319,,仲介
1532118,26109,https://www.rakumachi.jp/data/images/property/08/77/88/68/41471397_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/71/37/06/41471398_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/00/76/33/41471399_x4y4.jpg,★三棟一括！淀駅徒歩約4分！★,京都府京都市伏見区淀池上町地図を見る,京阪本線淀駅徒歩4分,5億9800万円,5.48%,,RC造,3階建て,1993年01月（築27年）,913.65㎡,,,,2849.71㎡公簿,所有権,,宅地,市街化区域,近隣商業地域,80%,300%,,公道西13.20m一方,賃貸中,相談,2018/12/31,2018/12/27,,000300095323164,,仲介
1531004,26109,https://www.rakumachi.jp/data/images/property/06/27/41/31/41441318_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/94/23/49/41441319_x4y4.jpg,★☆★お気軽にご相談下さい♪『利回り１１．１％』ＪＲ藤森,京都府京都市伏見区深草大亀谷西寺町地図を見る,JR奈良線ＪＲ藤森駅徒歩6分,1720万円,11.16%,"1,920,000円(160,000円/月)",木造,2階建て,1985年11月（築34年）,152.81㎡,,,,120.08㎡公簿,所有権,,宅地,市街化区域,,,,,,賃貸中,相談,2019/02/05,2018/11/07,,,,仲介
1529296,26109,https://www.rakumachi.jp/data/images/property/06/87/77/32/41405804_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/39/23/98/41405805_x4y4.jpg,〜★店舗付き一棟収益物件★賃貸中★京都市内★烏丸線★〜,京都府京都市伏見区深草ヲカヤ町地図を見る,京都市営烏丸線くいな橋駅徒歩7分,2億円,7.04%,"14,092,800円(1,174,400円/月)",鉄骨造,4階建て,1994年01月（築26年）,493.16㎡,1K×20戸、店舗×２戸,22戸,,185.38㎡公簿,所有権,,,市街化区域,近隣商業地域,80%,300%,不要,,賃貸中,相談,2019/01/26,2018/12/26,,000000182499529,,仲介
1520080,26109,https://www.rakumachi.jp/data/images/property/06/95/20/66/41180401_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/29/23/59/41180402_x4y4.jpg,★☆★平成４年築の利回り８．８２％！！『鉄骨造の４階建て』,京都府京都市伏見区羽束師菱川町地図を見る,JR西日本東海道本線長岡京駅徒歩13分,2800万円,8.82%,"2,469,600円(205,800円/月)",鉄骨造,4階建て,1992年11月（築27年）,150.88㎡,,,,49.63㎡公簿,所有権,,宅地,,,60%,200%,,,賃貸中,相談,2019/01/24,2018/10/26,,,,仲介
1513335,26109,https://www.rakumachi.jp/data/images/property/07/67/51/25/41492471_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/24/72/26/41492472_x4y4.jpg,【表面利回10%】年収625.2万円修繕履歴あり店舗ビル,京都府京都市伏見区醍醐下山口町地図を見る,京都地下鉄東西線石田駅徒歩16分京都地下鉄東西線醍醐駅徒歩19分,6252万円,10.00%,"6,252,000円(521,000円/月)",鉄骨造,2階建て,1982年02月（築37年）,607.88㎡,,,,533.73㎡公簿,所有権,,宅地,市街化区域,第一種中高層住居専用地域,60%,200%,,公道東6.00m,賃貸中,相談,2019/01/17,2018/11/09,,,土地2筆上に建物が建っております土地に跨る形で水路がございます,仲介
1511952,26109,https://www.rakumachi.jp/data/images/property/03/15/22/07/40982576_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/68/88/59/40982577_x4y4.jpg,満室想定利回り8.69％/平成3年築◎京都市伏見区1棟マンション◎淀駅徒歩3分/土地面積222.48㎡,京都府京都市伏見区淀本町地図を見る,京阪本線淀駅徒歩3分,9200万円,8.69%,"7,997,760円(666,480円/月)",鉄骨造,4階建て,1991年05月（築28年）,391.77㎡,1K×10戸2K×2戸事務所×2戸,14戸,,222.48㎡公簿,所有権,32.58㎡,,市街化区域,近隣商業地域,80%,300%,,私道東4.00m,賃貸中,相談,2019/01/15,2018/10/17,,HB424,,仲介
1511291,26109,,観月橋駅徒歩8分☆満室稼働中☆,京都府京都市伏見区向島西堤町地図を見る,京阪宇治線観月橋駅徒歩8分,1680万円,7.85%,"1,320,000円(110,000円/月)",木造,2階建て,1970年12月（築49年）,108.54㎡,,,,147.85㎡,所有権,,宅地,市街化区域,第一種住居地域,60%,200%,,一方,賃貸中,相談,2018/12/31,2018/12/27,,000300094057215,増築未登記部分有,仲介
1511287,26109,https://www.rakumachi.jp/data/images/property/03/39/03/12/40966667_x4y4.jpg,満室稼働中！利回り8.69％☆淀駅徒歩3分S造マンション☆,京都府京都市伏見区淀本町地図を見る,京阪本線淀駅徒歩3分,9200万円,8.69%,"7,997,000円(666,416円/月)",鉄骨造,4階建て,1991年05月（築28年）,391.77㎡,,14戸,,222.48㎡公簿,所有権,32.58㎡,宅地,市街化区域,近隣商業地域,80%,300%,,私道東4.00m一方,賃貸中,相談,2018/12/31,2018/12/27,,000100094935483,,仲介
1510281,26109,https://www.rakumachi.jp/data/images/property/04/60/93/19/41492642_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/95/79/38/41492643_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/15/12/74/41492644_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/31/08/42/41492645_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/72/89/86/41492646_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/20/23/44/41492647_x4y4.jpg,近鉄「伏見」駅徒歩２分！表面利回7.62%17戸,京都府京都市伏見区深草善導寺町地図を見る,近鉄京都線伏見駅徒歩2分京阪本線丹波橋駅徒歩15分,1億6000万円,7.62%,"12,205,500円(1,017,125円/月)",鉄骨造,3階建て,1986年10月（築33年）,588.06㎡,2K×15戸3DK×2戸,17戸,,368.78㎡公簿,所有権,,宅地,市街化区域,第一種住居地域,60%,200%,,公道北4.70m,賃貸中,相談,2019/01/13,2018/11/09,,,,仲介
1510278,26109,https://www.rakumachi.jp/data/images/property/04/89/72/39/40940105_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/98/25/86/40940106_x4y4.jpg,♦♢京都市内♦満室稼働中♦一棟収益マンション♢♦,京都府京都市伏見区淀本町地図を見る,京阪本線淀駅徒歩3分,9200万円,8.69%,"7,997,760円(666,480円/月)",鉄骨造,4階建て,1991年05月（築28年）,391.77㎡,1K×11戸2K×1戸事務所×2戸,14戸,無し,222.48㎡公簿,所有権,32.58㎡,宅地,市街化区域,近隣商業地域,80%,300%,,私道東4.00m私道接道約17m,賃貸中,相談,2019/01/13,2018/10/15,,1510278,■文化財保護法、地方公共団体の条例制限有り■容積率の制限内容道路幅員約４ｍ×６／１０×１００％２４０％,仲介
1508956,26109,https://www.rakumachi.jp/data/images/property/08/45/89/29/42096975_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/05/83/87/42096976_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/32/96/05/42096977_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/62/16/09/42096978_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/56/55/51/42096979_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/71/49/69/42096980_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/63/17/43/42096981_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/88/12/61/42096982_x4y4.jpg;https://www.rakumachi.jp/data/images/property/04/04/59/93/42096983_x4y4.jpg;https://www.rakumachi.jp/data/images/property/05/50/91/42/42096984_x4y4.jpg,★満室稼働中9.75％★京都市伏見区駅徒歩３分S造,京都府京都市伏見区淀本町173-66地図を見る,京阪本線淀駅徒歩3分,8200万円,9.75%,"7,997,760円(666,480円/月)",鉄骨造,4階建て,1991年05月（築28年）,391.77㎡,店舗×２１Ｋ×１０１ＤＫ×２２Ｋ×１,12戸,,222.48㎡公簿,所有権,,宅地,市街化区域,近隣商業地域,80%,300%,不要,私道東4.00m,賃貸中,相談,2019/03/07,2018/12/07,,75,,仲介
1508447,26109,https://www.rakumachi.jp/data/images/property/03/33/15/43/40893182_x4y4.jpg,ixio5606京都市伏見区現況利回り約10％！！,京都府京都市伏見区醍醐下山口町地図を見る,京都地下鉄東西線石田駅徒歩16分,6252万円,10.00%,"6,252,000円(521,000円/月)",鉄骨造,2階建て,1982年02月（築37年）,607.80㎡,店舗×5戸、倉庫×1戸,6戸,有,533.70㎡公簿,所有権,,宅地,市街化区域,,60%,200%,,公道東6.00m,賃貸中,相談,2019/02/28,2018/11/30,,5606,,仲介
1506569,26109,https://www.rakumachi.jp/data/images/property/04/98/96/81/40850223_x4y4.jpg,京都市伏見区空室あり専任媒介,京都府京都市伏見区深草西浦町1丁目１０番２３地図を見る,京都市営烏丸線くいな橋駅徒歩9分,880万円,,,木造,2階建て,1970年05月（築49年）,49.75㎡,3DK,,無,47.25㎡公簿,所有権,11.13㎡,宅地,市街化区域,第一種住居地域,60%,200%,,公道北5.00m,空室あり,相談,2019/01/09,2018/10/11,,,,専任媒介
1504876,26109,https://www.rakumachi.jp/data/images/property/08/99/73/45/40805084_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/18/87/91/40805085_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/71/27/32/40805086_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/52/32/05/40805087_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/57/80/87/40805088_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/73/73/12/40805089_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/85/84/57/40805090_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/91/57/82/40805091_x4y4.jpg;https://www.rakumachi.jp/data/images/property/05/62/70/45/40805092_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/99/63/93/40805093_x4y4.jpg,ixio1504伏見区のお手ごろ価格の一棟ワンルームマンション,京都府京都市伏見区羽束師菱川町地図を見る,JR西日本東海道本線長岡京駅バス13分,2200万円,12.45%,"2,739,000円(228,250円/月)",鉄骨造,4階建て,1992年11月（築27年）,150.80㎡,1DK×1戸1R×6戸,7戸,,49.60㎡公簿,所有権,,宅地,市街化区域,準工業地域,60%,200%,,公道南6.00m,賃貸中,相談,2019/03/10,2018/12/10,,1504,,仲介
1503640,26109,https://www.rakumachi.jp/data/images/property/05/57/49/15/40767709_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/97/36/06/40767710_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/86/88/12/40767711_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/69/06/78/40767712_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/63/88/34/40767713_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/54/22/15/40767714_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/67/25/27/40767715_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/25/12/47/40767716_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/02/46/30/40767717_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/50/08/10/40767718_x4y4.jpg,土地236坪！2棟一括売り,京都府京都市伏見区日野地図を見る,京都地下鉄東西線石田駅徒歩18分,9300万円,10.12%,"9,417,000円(784,750円/月)",軽量鉄骨造,2階建て,1987年10月（築32年）,222.62㎡,2DK×14戸,14戸,12台,782.23㎡公簿,所有権,,宅地,市街化区域,第一種中高層住居専用地域,60%,200%,不要,公道東6.00m公道南3.30m,賃貸中,相談,2019/01/21,2018/10/23,,,,専任媒介
1502878,26109,https://www.rakumachi.jp/data/images/property/06/01/87/04/42102108_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/97/18/54/42102109_x4y4.jpg;https://www.rakumachi.jp/data/images/property/04/75/69/27/42102110_x4y4.jpg;https://www.rakumachi.jp/data/images/property/04/83/14/97/42102111_x4y4.jpg,表面利回9.75%事務所×２住居×１２室,京都府京都市伏見区淀本町173-66地図を見る,京阪本線淀駅徒歩3分,8200万円,8.98%,"7,997,760円(666,480円/月)",鉄骨造,4階建て,1991年05月（築28年）,391.77㎡,,14戸,,222.48㎡公簿,所有権,,,市街化区域,近隣商業地域,80%,300%,,,賃貸中,相談,2019/01/22,2018/12/23,,075,,仲介
1502788,26109,,サンハイツステージ,京都府京都市伏見区舞台町52番地2地図を見る,近鉄京都線伏見駅徒歩11分,1億3000万円,7.34%,"9,552,000円(796,000円/月)",RC造,3階建て,1987年03月（築32年）,421.74㎡,1K×21戸,21戸,,238.01㎡公簿,所有権,,宅地,市街化区域,準工業地域,60%,200%,,公道西8.00m,賃貸中,相談,2019/01/04,2018/10/06,,,,専任媒介
1496833,26109,https://www.rakumachi.jp/data/images/property/02/96/18/17/40642863_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/63/74/31/40642864_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/45/24/36/40642865_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/58/42/94/40642866_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/16/44/32/40642867_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/31/88/33/40642868_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/17/50/63/40642869_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/50/80/07/40642870_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/01/87/28/40642871_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/23/76/72/40642872_x4y4.jpg,丹波橋の京町家,京都府京都市伏見区東大文字町1065-5地図を見る,京阪本線丹波橋駅徒歩10分近鉄京都線近鉄丹波橋駅徒歩13分,3980万円,,,木造,2階建て,1913年01月（築107年）,102.80㎡,7DK駐車場、庭付,,敷地内にカーポート付駐車場有,100.58㎡公簿,所有権,,宅地,市街化区域,第一種住居地域,60%,200%,不要,公道東5.50m公道北6.20m接道：東6ｍ、北16.7ｍ,空室あり,即時,2019/03/18,2018/12/18,,,,専任媒介
1494025,26109,https://www.rakumachi.jp/data/images/property/02/10/22/54/40534035_x4y4.jpg,京都市伏見区の収益マンション！！京阪本線「淀駅」より徒歩3分の駅近！！,京都府京都市伏見区淀本町地図を見る,京阪本線淀駅徒歩3分,9200万円,8.69%,"7,997,760円(666,480円/月)",鉄骨造,4階建て,1991年05月（築28年）,391.77㎡,1K×10戸2K×2戸事務所2戸,14戸,,222.48㎡公簿,所有権,32.58㎡,宅地,市街化区域,近隣商業地域,80%,300%,,私道東4.00m,賃貸中,相談,2018/12/25,2018/09/26,,3009261621,,仲介
